mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,38236533,-0.06,-0.02,-0.04,-1529461
2019-04-02 06:00:00,38236533,-0.06,-0.02,-0.04,-1529461
2019-07-02 12:00:00,38236533,-0.04,-0.03,-0.01,-382365
2019-10-01 18:00:00,38236533,-0.05,-0.05,0.0,0
2020-01-01 00:00:00,38236533,-0.02,-0.05,0.03,1147096
2020-04-01 12:00:00,38236533,-0.0,-0.05,0.05,1911827
2020-07-02 00:00:00,38236533,-0.01,-0.06,0.05,1911827
2020-10-01 12:00:00,38236533,-0.01,-0.06,0.05,1911827
2021-01-01 00:00:00,38236533,-0.02,-0.05,0.03,1147096
2021-04-02 06:00:00,38236533,-0.05,-0.06,0.01,382365
2021-07-02 12:00:00,38236533,-0.07,-0.07,0.0,0
