mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,177147101.45692357,-0.29,-0.14,-0.15,-26572065.0
2019-04-02 06:00:00,177147101.45692357,-0.2,-0.1,-0.1,-17714710.0
2019-07-02 12:00:00,177147101.45692357,-0.11,-0.06,-0.05,-8857355.0
2019-10-01 18:00:00,177147101.45692357,-0.02,-0.03,0.01,1771471.0
2020-01-01 00:00:00,177147101.45692357,0.04,-0.01,0.05,8857355.0
2020-04-01 12:00:00,177147101.45692357,0.07,0.0,0.07,12400297.0
2020-07-02 00:00:00,177147101.45692357,0.07,0.01,0.06,10628826.0
2020-10-01 12:00:00,177147101.45692357,0.07,0.02,0.05,8857355.0
2021-01-01 00:00:00,177147101.45692357,0.06,0.02,0.04,7085884.0
2021-04-02 06:00:00,177147101.45692357,0.04,0.01,0.03,5314413.0
2021-07-02 12:00:00,177147101.45692357,0.04,0.01,0.03,5314413.0
