mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,576134588,-0.08,-0.17,0.09,51852113,2019-01-01,2019-01-01 00:00:00,576134588.0,-0.08,-0.17,0.09,51852113.0,Thw_124
2019-04-02 13:30:00,576134588,-0.25,-0.23,-0.02,-11522692,2019-04-02,2019-04-02 06:00:00,576134588.0,-0.12,-0.13,0.01,5761346.0,Thw_124
2019-07-02 21:00:00,576134588,0.02,0.04,-0.02,-11522692,2019-07-02,2019-07-02 12:00:00,576134588.0,-0.17,-0.08,-0.09,-51852113.0,Thw_124
2019-10-02 04:30:00,576134588,0.16,0.27,-0.11,-63374805,2019-10-02,2019-10-01 18:00:00,576134588.0,-0.22,-0.04,-0.18,-103704226.0,Thw_124
2020-01-01 12:00:00,576134588,-0.53,-0.34,-0.19,-109465572,2020-01-01,2020-01-01 00:00:00,576134588.0,-0.24,-0.04,-0.2,-115226918.0,Thw_124
2020-04-01 19:30:00,576134588,-0.43,-0.19,-0.24,-138272301,2020-04-01,2020-04-01 12:00:00,576134588.0,-0.22,-0.1,-0.12,-69136151.0,Thw_124
2020-07-02 03:00:00,576134588,0.13,0.33,-0.2,-115226918,2020-07-02,2020-07-02 00:00:00,576134588.0,-0.25,-0.12,-0.13,-74897496.0,Thw_124
2020-10-01 10:30:00,576134588,-0.19,-0.12,-0.07,-40329421,2020-10-01,2020-10-01 12:00:00,576134588.0,-0.29,-0.14,-0.15,-86420188.0,Thw_124
2020-12-31 18:00:00,576134588,-0.67,-0.4,-0.27,-155556339,2020-12-31,2021-01-01 00:00:00,576134588.0,-0.3,-0.15,-0.15,-86420188.0,Thw_124
2021-04-02 01:30:00,576134588,-0.29,-0.24,-0.05,-28806729,2021-04-02,2021-04-02 06:00:00,576134588.0,-0.28,-0.16,-0.12,-69136151.0,Thw_124
2021-07-02 09:00:00,576134588,-0.21,-0.11,-0.1,-57613459,2021-07-02,2021-07-02 12:00:00,576134588.0,-0.27,-0.17,-0.1,-57613459.0,Thw_124
