mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,74584772.3502407,-0.24,-0.03,-0.21,-15662802.0
2019-04-02 06:00:00,74584772.3502407,-0.32,-0.08,-0.24,-17900345.0
2019-07-02 12:00:00,74584772.3502407,-0.33,-0.08,-0.25,-18646193.0
2019-10-01 18:00:00,74584772.3502407,-0.3,-0.06,-0.24,-17900345.0
2020-01-01 00:00:00,74584772.3502407,-0.24,-0.05,-0.19,-14171107.0
2020-04-01 12:00:00,74584772.3502407,-0.15,-0.04,-0.11,-8204325.0
2020-07-02 00:00:00,74584772.3502407,-0.05,-0.01,-0.04,-2983391.0
2020-10-01 12:00:00,74584772.3502407,0.06,0.02,0.04,2983391.0
2021-01-01 00:00:00,74584772.3502407,0.09,0.04,0.05,3729239.0
2021-04-02 06:00:00,74584772.3502407,0.07,0.04,0.03,2237543.0
2021-07-02 12:00:00,74584772.3502407,0.06,0.04,0.02,1491695.0
