midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,-0.03531367549959393,-0.004282741949318577,-0.031030933550275353,-1922957.858607745,-61969062.435463905,0.004282741949318577,0.031030933550275353,1922957.858607745
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,-0.030680872565666536,-0.016037951299915507,-0.014642921265751029,-907408.1021549077,-61969062.435463905,0.016037951299915507,0.014642921265751029,907408.1021549077
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,-0.004664992702633528,-0.04081850675063111,0.03615351404799758,2240399.3693017834,-61969062.435463905,0.04081850675063111,-0.03615351404799758,-2240399.3693017834
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,-0.005385727732890743,-0.04736988149953197,0.041984153766641226,2601718.646065107,-61969062.435463905,0.04736988149953197,-0.041984153766641226,-2601718.646065107
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,0.06567626502796248,0.032849734097528574,0.0328265309304339,2034229.3447677456,-61969062.435463905,-0.032849734097528574,-0.0328265309304339,-2034229.3447677456
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,0.12133477490023044,0.10632116535741849,0.015013609542811945,930379.3071401902,-61969062.435463905,-0.10632116535741849,-0.015013609542811945,-930379.3071401902
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,0.14173263429562732,0.11961358259083724,0.022119051704790088,1370696.8961073912,-61969062.435463905,-0.11961358259083724,-0.022119051704790088,-1370696.8961073912
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,0.14227040497799742,0.10893079515929209,0.03333960981870533,2066024.3624293562,-61969062.435463905,-0.10893079515929209,-0.03333960981870533,-2066024.3624293562
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,0.10865423842755088,0.09243675029193281,0.016217488135618074,1004982.5348225116,-61969062.435463905,-0.09243675029193281,-0.016217488135618074,-1004982.5348225116
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,61969062.435463905,0.12860691918040565,0.08383291366761188,0.04477400551279377,2774603.1431081225,-61969062.435463905,-0.08383291366761188,-0.04477400551279377,-2774603.1431081225
2013-02-15 15:45:00,3162908.25834167,0.27606887888938303,0.06520785790628414,0.2108610209830989,666934.0646297997,61969062.435463905,0.15059568427593015,0.07800986745254822,0.07258581682338193,4498075.014657301,-58806154.177122235,-0.012802009546264079,0.13827520415971695,-3831140.950027501
2013-05-17 23:15:00,7684283.323690414,0.31920740709669204,0.009157850903342937,0.3100495561933491,2382508.6341741667,61969062.435463905,0.15665553509686786,0.018694863813846375,0.13796067128302147,8549293.45237607,-54284779.11177349,-0.009537012910503437,0.17208888491032764,-6166784.818201903
2013-08-17 06:45:00,34647362.88048619,0.4726474711518828,0.01812850865577706,0.4545189624961058,15747883.429664671,61969062.435463905,0.3706272364401207,0.056806062898671454,0.3138211735414492,19447203.89676062,-27321699.554977715,-0.038677554242894395,0.14069778895465657,-3699320.4670959488
2013-11-16 11:15:00,64914015.17804289,0.6087511598386952,0.08221390212542432,0.5265372577132709,34179647.53900435,61969062.435463905,0.621324318582213,0.19110130473196074,0.4302230138502523,26660516.806459736,2944952.7425789833,-0.10888740260653643,0.09631424386301857,7519130.732544612
2014-02-15 15:45:00,79440596.28731298,0.5571629762493692,0.14683538734669355,0.4103275889026756,32596668.33556398,61969062.435463905,0.5987002208099949,0.2624647314438818,0.336235489366113,20836198.03354742,17471533.85184908,-0.11562934409718828,0.0740920995365626,11760470.30201656
