mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2014-01-01 00:00:00,422294421,-0.65,-0.07,-0.58,-244930765
2014-04-02 07:30:00,422294421,-0.96,-0.03,-0.93,-392733812
2014-07-02 15:00:00,422294421,-1.38,0.01,-1.39,-586989246
2014-10-01 22:30:00,422294421,-1.56,0.03,-1.59,-671448130
2015-01-01 00:00:00,422294421,-1.22,0.0,-1.22,-515199194
2015-04-02 07:30:00,422294421,-0.7,-0.05,-0.65,-274491374
2015-07-02 15:00:00,422294421,-0.22,-0.08,-0.14,-59121219
2015-10-01 22:30:00,422294421,0.1,-0.06,0.16,67567107
2016-01-01 00:00:00,422294421,0.28,-0.03,0.31,130911271
2016-04-01 07:30:00,422294421,0.32,-0.01,0.33,139357159
2016-07-01 15:00:00,422294421,0.32,-0.0,0.32,135134215
2016-09-30 22:30:00,422294421,0.27,0.0,0.27,114019494
2017-01-01 00:00:00,422294421,0.23,0.0,0.23,97127717
2017-04-02 07:30:00,422294421,0.22,0.01,0.21,88681829
2017-07-02 15:00:00,422294421,0.21,0.0,0.21,88681829
2017-10-01 22:30:00,422294421,0.21,0.01,0.2,84458884
2018-01-01 00:00:00,422294421,0.19,0.01,0.18,76012996
2018-04-02 07:30:00,422294421,0.18,0.01,0.17,71790052
2018-07-02 15:00:00,422294421,0.14,-0.01,0.15,63344163
2018-10-01 22:30:00,422294421,0.12,-0.01,0.13,54898275
2019-01-01 00:00:00,422294421,0.12,-0.01,0.13,54898275
2019-04-02 13:30:00,422294421,0.42,0.11,0.31,130911271
2019-07-02 21:00:00,422294421,-0.48,0.04,-0.52,-219593099
2019-10-02 04:30:00,422294421,1.82,0.09,1.73,730569349
2020-01-01 12:00:00,422294421,0.34,-0.09,0.43,181586601
2020-04-01 19:30:00,422294421,-0.13,-0.08,-0.05,-21114721
2020-07-02 03:00:00,422294421,0.39,0.04,0.35,147803048
2020-10-01 10:30:00,422294421,0.22,0.05,0.17,71790052
2020-12-31 18:00:00,422294421,0.07,0.01,0.06,25337665
2021-04-02 01:30:00,422294421,-0.09,0.03,-0.12,-50675331
2021-07-02 09:00:00,422294421,0.29,0.02,0.27,114019494
2021-10-01 16:30:00,422294421,0.11,0.0,0.11,46452386
2022-01-01 00:00:00,422294421,0.04,-0.04,0.08,33783554
2022-04-02 07:30:00,422294421,0.04,0.01,0.03,12668833
2022-07-02 15:00:00,422294421,0.07,0.04,0.03,12668833
2022-10-01 22:30:00,422294421,0.08,0.03,0.05,21114721
2023-01-01 06:00:00,422294421,-0.06,-0.08,0.02,8445888
2023-04-02 13:30:00,422294421,0.07,0.02,0.05,21114721
2023-07-02 21:00:00,422294421,0.15,0.1,0.05,21114721
2023-10-02 04:30:00,422294421,0.12,0.15,-0.03,-12668833
2024-01-01 12:00:00,422294421,-4.38,-0.2,-4.18,-1765190683
2024-04-01 19:30:00,422294421,-2.04,-0.06,-1.98,-836142955
2024-07-02 03:00:00,422294421,0.38,0.11,0.27,114019494
2024-10-01 10:30:00,422294421,-0.53,-0.25,-0.28,-118242438
