mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,0,0.0,-0.15,0.0,0
2019-04-02 06:00:00,0,0.0,-0.09,0.0,0
2019-07-02 12:00:00,6269270,0.74,-0.04,0.78,4890031
2019-10-01 18:00:00,15322262,0.78,-0.03,0.81,12411032
2020-01-01 00:00:00,28056848,0.86,-0.03,0.89,24970595
2020-04-01 12:00:00,25609875,0.81,-0.03,0.84,21512295
2020-07-02 00:00:00,5960892,0.73,-0.03,0.76,4530278
2020-10-01 12:00:00,0,0.0,-0.03,0.0,0
2021-01-01 00:00:00,0,0.0,-0.02,0.0,0
2021-04-02 06:00:00,0,0.0,-0.01,0.0,0
2021-07-02 12:00:00,0,0.0,-0.0,0.0,0
