midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-11-16 14:15:00,354027504.5669129,-0.2852282496991304,-0.3235354291473288,0.03830717944819839,13561795.147042608
2011-02-15 12:45:00,354027504.5669129,-0.2993850165303989,-0.3386101898814223,0.03922517335102338,13886790.23766738
2011-05-17 23:15:00,354027504.5669129,-0.31448593515343554,-0.3341434138267432,0.019657478673307638,6959288.120788412
2011-08-17 06:45:00,354027504.5669129,-0.3011900652805984,-0.3177045714851413,0.016514506204542923,5846589.420749131
2011-11-16 14:15:00,354027504.5669129,-0.24976459136782259,-0.2989333933786337,0.04916880201081114,17407108.27843208
2012-02-15 12:45:00,354027504.5669129,-0.2231701478232699,-0.27190099780767907,0.04873084998440916,17252061.21540496
2012-05-16 23:15:00,354027504.5669129,-0.24897862712503596,-0.2544506890419353,0.0054720619168993345,1937260.4252755092
2012-08-16 06:45:00,354027504.5669129,-0.30981767988809056,-0.27096308988147033,-0.03885459000662023,-13755593.54101427
2012-11-15 14:15:00,354027504.5669129,-0.33919013271415377,-0.29420730789760385,-0.044982824816549916,-15925157.218173768
2013-02-16 00:45:00,354027504.5669129,-0.4117290458825096,-0.3142445108277472,-0.0974845350547624,-34512206.67930327
2013-05-17 23:15:00,354027504.5669129,-0.5653738744134069,-0.3279615210838499,-0.237412353329557,-84050503.00262128
2013-08-17 06:45:00,354027504.5669129,-0.7146011649098019,-0.36495765751709364,-0.3496435073927082,-123783418.41026345
2013-11-16 14:15:00,354027504.5669129,-0.8471118720248761,-0.3905955260754375,-0.45651634594943863,-161619342.75048527
2014-02-15 12:45:00,354027504.5669129,-0.8970884199477119,-0.3914536983019628,-0.5056347216457491,-179008598.72663015
2014-05-17 23:15:00,354027504.5669129,-0.8006075172383919,-0.3781105027874576,-0.42249701445093424,-149575563.7130352
2014-08-17 06:45:00,354027504.5669129,-0.6224427006952122,-0.35168509073411997,-0.27075760996109227,-95855640.99702701
2014-11-16 14:15:00,354027504.5669129,-0.4125806112065114,-0.3511663578290708,-0.06141425337744061,-21742334.8680554
2015-02-15 12:45:00,354027504.5669129,-0.2602660113769245,-0.36706184796437336,0.10679583658744884,37808663.52519033
2015-05-17 23:15:00,354027504.5669129,-0.18713553064970165,-0.36081893244020696,0.17368340179050532,61488701.32058509
2015-08-17 06:45:00,354027504.5669129,-0.1365867471353995,-0.32337411921788145,0.18678737208248195,66127867.222972535
2015-11-16 14:15:00,354027504.5669129,-0.09016810261651444,-0.2847768241196384,0.19460872150312397,68896840.0407083
2016-02-15 12:45:00,354027504.5669129,-0.05444676694483056,-0.23899951993125435,0.1845527529864238,65336750.6007375
2016-05-16 23:15:00,354027504.5669129,-0.06984276599575548,-0.18057187183073467,0.11072910583497919,39201149.021683276
2016-08-16 06:45:00,354027504.5669129,-0.07366795286464077,-0.1453177434583588,0.07164979059371802,25365996.56663586
2016-11-15 14:15:00,354027504.5669129,-0.05737352144349671,-0.1376939687862695,0.08032044734277279,28435647.53845998
2017-02-16 00:45:00,354027504.5669129,-0.06683859719197538,-0.16345442118617184,0.09661582399419646,34204659.07034144
2017-05-17 23:15:00,354027504.5669129,-0.10948221173868772,-0.20885487354311918,0.09937266180443147,35180655.48079465
2017-08-17 06:45:00,354027504.5669129,-0.1704535018424035,-0.27360108679042555,0.10314758494802206,36517082.101251915
2017-11-16 14:15:00,354027504.5669129,-0.2189480855930918,-0.32842567376732207,0.10947758817423026,38758077.34732691
2018-02-15 12:45:00,354027504.5669129,-0.2574817139249461,-0.3500732568236557,0.09259154289870958,32779952.876430415
