mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,10000000,0.06,0.05,0.01,100000
2011-01-01 00:00:00,10000000,0.09,0.07,0.02,200000
2011-04-02 07:30:00,10000000,0.08,0.06,0.02,200000
2011-07-02 15:00:00,10000000,0.07,0.05,0.02,200000
2011-10-01 22:30:00,10000000,0.12,0.09,0.03,300000
2012-01-01 00:00:00,10000000,0.18,0.14,0.04,400000
2012-04-01 07:30:00,10000000,0.24,0.19,0.05,500000
2012-07-01 15:00:00,10000000,0.34,0.26,0.08,800000
2012-09-30 22:30:00,10000000,0.63,0.47,0.16,1600000
2013-01-01 00:00:00,10000000,0.59,0.46,0.13,1300000
2013-04-02 07:30:00,10000000,-0.22,-0.13,-0.09,-900000
2013-07-02 15:00:00,10000000,-0.51,-0.31,-0.2,-2000000
2013-10-01 22:30:00,10000000,-0.27,-0.1,-0.17,-1700000
2014-01-01 00:00:00,10000000,-0.06,0.03,-0.09,-900000
2014-04-02 07:30:00,10000000,-0.03,0.04,-0.07,-700000
2014-07-02 15:00:00,10000000,0.01,0.06,-0.05,-500000
2014-10-01 22:30:00,10000000,0.05,0.08,-0.03,-300000
2015-01-01 00:00:00,10000000,0.1,0.13,-0.03,-300000
2015-04-02 07:30:00,10000000,0.12,0.15,-0.03,-300000
2015-07-02 15:00:00,10000000,0.1,0.13,-0.03,-300000
2015-10-01 22:30:00,10000000,0.12,0.13,-0.01,-100000
2016-01-01 00:00:00,10000000,0.12,0.12,0.0,0
2016-04-01 07:30:00,10000000,0.2,0.16,0.04,400000
2016-07-01 15:00:00,10000000,0.1,0.1,0.0,0
2016-09-30 22:30:00,10000000,0.14,0.12,0.02,200000
2017-01-01 00:00:00,10000000,0.21,0.17,0.04,400000
2017-04-02 07:30:00,10000000,0.19,0.16,0.03,300000
2017-07-02 15:00:00,10000000,0.13,0.1,0.03,300000
2017-10-01 22:30:00,10000000,0.09,0.07,0.02,200000
2018-01-01 00:00:00,10000000,0.16,0.11,0.05,500000
2018-04-02 07:30:00,10000000,0.22,0.14,0.08,800000
2018-07-02 15:00:00,10000000,0.33,0.21,0.12,1200000
2018-10-01 22:30:00,10000000,0.6,0.41,0.19,1900000
2019-01-01 00:00:00,10000000,0.84,0.62,0.22,2200000
2019-04-02 13:30:00,10000000,0.06,0.17,-0.11,-1100000
2019-07-02 21:00:00,10000000,-0.79,-0.37,-0.42,-4200000
2019-10-02 04:30:00,10000000,-0.65,-0.15,-0.5,-5000000
2020-01-01 12:00:00,10000000,-0.47,-0.07,-0.4,-4000000
2020-04-01 19:30:00,10000000,-0.14,0.07,-0.21,-2100000
2020-07-02 03:00:00,10000000,0.18,0.2,-0.02,-200000
2020-10-01 10:30:00,10000000,0.06,0.09,-0.03,-300000
2020-12-31 18:00:00,10000000,0.05,0.04,0.01,100000
2021-04-02 01:30:00,10000000,0.02,0.01,0.01,100000
2021-07-02 09:00:00,10000000,0.28,0.26,0.02,200000
2021-10-01 16:30:00,10000000,0.15,0.11,0.04,400000
2022-01-01 00:00:00,10000000,-0.03,-0.08,0.05,500000
2022-04-02 07:30:00,10000000,0.58,0.24,0.34,3400000
2022-07-02 15:00:00,10000000,0.76,0.43,0.33,3300000
2022-10-01 22:30:00,10000000,0.29,0.22,0.07,700000
2023-01-01 06:00:00,10000000,-0.23,-0.13,-0.1,-1000000
2023-04-02 13:30:00,10000000,-0.53,-0.17,-0.36,-3600000
2023-07-02 21:00:00,10000000,-0.24,0.04,-0.28,-2800000
2023-10-02 04:30:00,10000000,0.14,0.23,-0.09,-900000
2024-01-01 12:00:00,10000000,-0.0,-0.02,0.02,200000
2024-04-01 19:30:00,10000000,0.6,0.35,0.25,2500000
2024-07-02 03:00:00,10000000,0.87,0.62,0.25,2500000
2024-10-01 10:30:00,10000000,0.06,0.02,0.04,400000
