mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,47686510,-0.58,-0.06,-0.52,-24796985
2019-07-02 21:00:00,46954467,-0.57,-0.02,-0.55,-25824957
2019-10-02 04:30:00,46954467,-0.16,0.07,-0.23,-10799527
2020-01-01 12:00:00,46954467,-0.11,-0.1,-0.01,-469545
2020-04-01 19:30:00,32899069,0.53,-0.04,0.57,18752469
2020-07-02 03:00:00,59370560,0.67,0.12,0.55,32653808
2020-10-01 10:30:00,31944310,0.56,-0.03,0.59,18847143
2020-12-31 18:00:00,4269031,0.41,0.1,0.31,1323400
2021-04-02 01:30:00,4269031,0.09,-0.13,0.22,939187
2021-07-02 09:00:00,4269031,-0.27,-0.02,-0.25,-1067258
2021-10-01 16:30:00,20546550,0.47,0.1,0.37,7602224
2022-01-01 00:00:00,20546550,-0.17,-0.03,-0.14,-2876517
2022-04-02 07:30:00,23955529,-0.49,-0.11,-0.38,-9103101
2022-07-02 15:00:00,23955529,0.05,0.05,0.0,0
2022-10-01 22:30:00,23955529,0.27,0.15,0.12,2874663
2023-01-01 06:00:00,21349453,-0.44,-0.15,-0.29,-6191341
2023-04-02 13:30:00,21349453,0.17,0.04,0.13,2775429
2023-07-02 21:00:00,58422251,0.62,0.06,0.56,32716461
2023-10-02 04:30:00,5574308,0.44,0.11,0.33,1839522
2024-01-01 12:00:00,14279677,0.41,-0.05,0.46,6568651
2024-04-01 19:30:00,146338747,-1.06,-0.2,-0.86,-125851322
2024-07-02 03:00:00,76084467,-0.35,0.14,-0.49,-37281389
2024-10-01 10:30:00,74600834,-0.26,0.13,-0.39,-29094325
2024-12-31 18:00:00,74600834,-0.2,0.01,-0.21,-15666175
