mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,0,0.0,-0.01,0.0,0
2019-07-02 21:00:00,4292061,0.21,0.0,0.21,901333
2019-10-02 04:30:00,18302018,0.21,0.08,0.13,2379262
2020-01-01 12:00:00,2156896,-0.19,-0.06,-0.13,-280396
2020-04-01 19:30:00,838392,-0.02,0.04,-0.06,-50304
2020-07-02 03:00:00,12781246,0.2,0.07,0.13,1661562
2020-10-01 10:30:00,12781246,0.01,-0.03,0.04,511250
2020-12-31 18:00:00,12781246,-0.06,0.09,-0.15,-1917187
2021-04-02 01:30:00,12781246,-0.06,-0.03,-0.03,-383437
2021-07-02 09:00:00,2614959,0.2,0.01,0.19,496842
2021-10-01 16:30:00,4220014,0.22,0.01,0.21,886203
2022-01-01 00:00:00,4188751,-0.2,-0.05,-0.15,-628313
2022-04-02 07:30:00,3701849,-0.07,-0.03,-0.04,-148074
2022-07-02 15:00:00,11400957,0.21,0.04,0.17,1938163
2022-10-01 22:30:00,29676869,0.23,0.08,0.15,4451530
2023-01-01 06:00:00,40312003,-0.22,-0.11,-0.11,-4434320
2023-04-02 13:30:00,40312003,-0.02,0.0,-0.02,-806240
2023-07-02 21:00:00,40312003,0.07,0.03,0.04,1612480
2023-10-02 04:30:00,1819417,0.18,0.1,0.08,145553
2024-01-01 12:00:00,1504357,-0.07,-0.02,-0.05,-75218
2024-04-01 19:30:00,510848,-0.18,-0.03,-0.15,-76627
2024-07-02 03:00:00,12249836,0.15,0.08,0.07,857489
2024-10-01 10:30:00,12249836,0.09,0.04,0.05,612492
2024-12-31 18:00:00,12249836,-0.02,-0.02,0.0,0
