mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,-0.1,,
2019-07-02 21:00:00,,,-0.01,,
2019-10-02 04:30:00,,,0.05,,
2020-01-01 12:00:00,528791.0,-0.3,-0.09,-0.21,-111046.0
2020-04-01 19:30:00,528791.0,-0.18,-0.04,-0.14,-74031.0
2020-07-02 03:00:00,528791.0,0.17,0.07,0.1,52879.0
2020-10-01 10:30:00,528791.0,0.05,-0.04,0.09,47591.0
2020-12-31 18:00:00,528791.0,-0.01,0.05,-0.06,-31727.0
2021-04-02 01:30:00,156567.0,-0.29,-0.08,-0.21,-32879.0
2021-07-02 09:00:00,156567.0,0.1,-0.01,0.11,17222.0
2021-10-01 16:30:00,156567.0,-0.02,0.02,-0.04,-6263.0
2022-01-01 00:00:00,156567.0,-0.07,-0.04,-0.03,-4697.0
2022-04-02 07:30:00,156567.0,-0.09,-0.02,-0.07,-10960.0
2022-07-02 15:00:00,156567.0,0.14,0.04,0.1,15657.0
2022-10-01 22:30:00,15443092.0,0.34,0.18,0.16,2470895.0
2023-01-01 06:00:00,1918276.0,-0.0,-0.03,0.03,57548.0
2023-04-02 13:30:00,1918276.0,0.12,0.08,0.04,76731.0
2023-07-02 21:00:00,16535626.0,0.36,0.18,0.18,2976413.0
2023-10-02 04:30:00,15896142.0,0.34,0.18,0.16,2543383.0
2024-01-01 12:00:00,15896142.0,0.13,0.05,0.08,1271691.0
2024-04-01 19:30:00,15896142.0,0.11,0.03,0.08,1271691.0
2024-07-02 03:00:00,8673680.0,0.32,0.14,0.18,1561262.0
2024-10-01 10:30:00,8673680.0,0.3,0.12,0.18,1561262.0
2024-12-31 18:00:00,8673680.0,0.16,0.05,0.11,954105.0
