mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,6001796,-0.25,-0.08,-0.17,-1020305
2011-01-01 00:00:00,8706621,-0.26,-0.09,-0.17,-1480126
2011-04-02 07:30:00,8706621,-0.18,-0.13,-0.05,-435331
2011-07-02 15:00:00,8706621,-0.05,-0.12,0.07,609463
2011-10-01 22:30:00,8706621,-0.04,-0.08,0.04,348265
2012-01-01 00:00:00,8706621,-0.11,-0.05,-0.06,-522397
2012-04-01 07:30:00,8706621,-0.04,-0.03,-0.01,-87066
2012-07-01 15:00:00,8706621,0.04,-0.06,0.1,870662
2012-09-30 22:30:00,8706621,0.05,-0.04,0.09,783596
2013-01-01 00:00:00,8706621,0.01,-0.01,0.02,174132
2013-04-02 07:30:00,8706621,-0.01,-0.03,0.02,174132
2013-07-02 15:00:00,8706621,-0.02,-0.03,0.01,87066
2013-10-01 22:30:00,8706621,-0.06,-0.02,-0.04,-348265
2014-01-01 00:00:00,8706621,-0.11,-0.04,-0.07,-609463
2014-04-02 07:30:00,8706621,0.02,-0.04,0.06,522397
2014-07-02 15:00:00,8706621,0.04,-0.06,0.1,870662
2014-10-01 22:30:00,8706621,0.01,-0.04,0.05,435331
2015-01-01 00:00:00,8706621,-0.06,0.0,-0.06,-522397
2015-04-02 07:30:00,8706621,-0.02,-0.01,-0.01,-87066
2015-07-02 15:00:00,8706621,0.05,-0.03,0.08,696530
2015-10-01 22:30:00,8706621,0.01,-0.07,0.08,696530
2016-01-01 00:00:00,8706621,-0.09,-0.07,-0.02,-174132
2016-04-01 07:30:00,8706621,-0.07,-0.01,-0.06,-522397
2016-07-01 15:00:00,8706621,0.0,0.0,0.0,0
2016-09-30 22:30:00,8706621,0.05,0.04,0.01,87066
2017-01-01 00:00:00,8706621,0.05,0.07,-0.02,-174132
2017-04-02 07:30:00,8706621,0.14,0.07,0.07,609463
2017-07-02 15:00:00,8706621,0.11,0.03,0.08,696530
2017-10-01 22:30:00,8706621,0.04,0.01,0.03,261199
2018-01-01 00:00:00,8706621,-0.03,0.02,-0.05,-435331
2018-04-02 07:30:00,8706621,-0.05,0.01,-0.06,-522397
2018-07-02 15:00:00,8706621,0.01,0.0,0.01,87066
2018-10-01 22:30:00,8706621,0.04,0.01,0.03,261199
2019-01-01 00:00:00,8706621,-0.01,-0.01,0.0,0
2019-04-02 13:30:00,8706621,0.07,0.06,0.01,87066
2019-07-02 21:00:00,8706621,-0.05,-0.03,-0.02,-174132
2019-10-02 04:30:00,8706621,-0.02,-0.03,0.01,87066
2020-01-01 12:00:00,8706621,-0.08,-0.07,-0.01,-87066
2020-04-01 19:30:00,8706621,0.09,0.06,0.03,261199
2020-07-02 03:00:00,8706621,-0.07,-0.06,-0.01,-87066
2020-10-01 10:30:00,8706621,-0.03,0.0,-0.03,-261199
2020-12-31 18:00:00,8706621,-0.01,-0.04,0.03,261199
2021-04-02 01:30:00,8706621,-0.03,-0.04,0.01,87066
2021-07-02 09:00:00,8706621,-0.07,-0.07,0.0,0
2021-10-01 16:30:00,8706621,0.1,0.1,0.0,0
2022-01-01 00:00:00,8706621,-0.13,-0.13,0.0,0
2022-04-02 07:30:00,8706621,-0.02,-0.03,0.01,87066
2022-07-02 15:00:00,8706621,0.02,0.03,-0.01,-87066
2022-10-01 22:30:00,8706621,-0.05,-0.05,0.0,0
2023-01-01 06:00:00,3881336,0.23,0.27,-0.04,-155253
2023-04-02 13:30:00,3276631,-0.05,-0.04,-0.01,-32766
2023-07-02 21:00:00,3276631,0.07,0.08,-0.01,-32766
2023-10-02 04:30:00,3276631,0.08,0.05,0.03,98299
2024-01-01 12:00:00,3276631,-0.12,-0.11,-0.01,-32766
2024-04-01 19:30:00,3276631,-0.04,-0.03,-0.01,-32766
2024-07-02 03:00:00,3276631,-0.05,-0.07,0.02,65533
2024-10-01 10:30:00,3276631,0.0,0.0,0.0,0
2024-12-31 18:00:00,3276631,0.07,0.05,0.02,65533
