mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2014-04-02 06:00:00,181613532.0,-2.1,-0.04,-2.06,-374123870.0
2014-07-02 12:00:00,202001947.0,-2.82,-0.01,-2.81,-567625500.0
2014-10-01 18:00:00,217964258.0,-2.87,-0.0,-2.87,-625557400.0
2015-01-01 00:00:00,203532362.0,-2.28,-0.04,-2.24,-455912500.0
2015-04-02 06:00:00,152814079.0,-1.57,-0.07,-1.5,-229221120.0
2015-07-02 12:00:00,38049914.0,-0.79,-0.09,-0.7,-26634938.0
2015-10-01 18:00:00,49082130.0,1.08,-0.08,1.16,56935268.0
2016-01-01 00:00:00,82549182.0,1.47,-0.05,1.52,125474760.0
2016-04-01 12:00:00,77872194.0,1.72,-0.02,1.74,135497620.0
2016-07-02 00:00:00,75048737.0,1.63,-0.01,1.64,123079930.0
2016-10-01 12:00:00,66333224.0,1.46,-0.0,1.46,96846510.0
2017-01-01 00:00:00,56788275.0,1.29,0.0,1.29,73256870.0
2017-04-02 06:00:00,50887682.0,1.19,0.0,1.19,60556344.0
2017-07-02 12:00:00,46475403.0,1.07,0.01,1.06,49263924.0
2017-10-01 18:00:00,49686692.0,0.95,0.01,0.94,46705492.0
2018-01-01 00:00:00,47824807.0,0.88,0.01,0.87,41607584.0
2018-04-02 06:00:00,35396740.0,0.86,-0.0,0.86,30441196.0
2018-07-02 12:00:00,22883637.0,0.79,-0.01,0.8,18306910.0
2018-10-01 18:00:00,11629113.0,0.72,-0.01,0.73,8489253.0
2019-01-01 00:00:00,6198921.0,0.68,-0.01,0.69,4277256.0
2019-04-02 13:30:00,84311022.0,0.99,0.1,0.89,75036810.0
2019-07-02 21:00:00,95124985.0,-1.33,0.05,-1.38,-131272480.0
2019-10-02 04:30:00,187060913.0,3.67,0.06,3.61,675289860.0
2020-01-01 12:00:00,80492857.0,1.87,-0.08,1.95,156961070.0
2020-04-01 19:30:00,131924374.0,-0.45,-0.07,-0.38,-50131264.0
2020-07-02 03:00:00,102939611.0,0.95,0.05,0.9,92645650.0
2020-10-01 10:30:00,15170225.0,0.85,0.06,0.79,11984478.0
2020-12-31 18:00:00,15704692.0,-0.64,0.02,-0.66,-10365097.0
2021-04-02 01:30:00,42050049.0,-0.92,0.03,-0.95,-39947544.0
2021-07-02 09:00:00,55575532.0,0.85,0.04,0.81,45016180.0
2021-10-01 16:30:00,55575532.0,0.1,0.01,0.09,5001798.0
2022-01-01 00:00:00,55575532.0,-0.03,-0.02,-0.01,-555755.0
2022-04-02 07:30:00,55575532.0,-0.14,0.01,-0.15,-8336330.0
2022-07-02 15:00:00,55575532.0,-0.15,0.05,-0.2,-11115107.0
2022-10-01 22:30:00,55575532.0,0.12,0.04,0.08,4446042.0
2023-01-01 06:00:00,55575532.0,-0.18,-0.06,-0.12,-6669064.0
2023-04-02 13:30:00,55575532.0,0.08,0.01,0.07,3890287.0
2023-07-02 21:00:00,28045423.0,0.93,0.09,0.84,23558156.0
2023-10-02 04:30:00,132676980.0,-0.34,0.17,-0.51,-67665256.0
2024-01-01 12:00:00,251101870.0,-6.75,-0.17,-6.58,-1652250200.0
2024-04-01 19:30:00,294930736.0,-3.04,-0.12,-2.92,-861197800.0
2024-07-02 03:00:00,118681390.0,0.48,0.06,0.42,49846184.0
2024-10-01 10:30:00,108702866.0,0.52,-0.06,0.58,63047660.0
2024-12-31 18:00:00,13515426.0,-0.74,-0.09,-0.65,-8785027.0
