mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.02,,
2011-01-01 00:00:00,,,-0.04,,
2011-04-02 06:00:00,,,0.0,,
2011-07-02 12:00:00,,,0.01,,
2011-10-01 18:00:00,,,0.06,,
2012-01-01 00:00:00,2358293.0,0.29,0.13,0.16,377327.0
2012-04-01 12:00:00,2358293.0,0.24,0.13,0.11,259412.0
2012-07-02 00:00:00,2358293.0,0.13,0.1,0.03,70749.0
2012-10-01 12:00:00,2358293.0,0.14,0.06,0.08,188663.0
2013-01-01 00:00:00,2358293.0,0.22,0.07,0.15,353744.0
2013-04-02 06:00:00,2358293.0,0.24,0.08,0.16,377327.0
2013-07-02 12:00:00,14204513.0,0.33,0.09,0.24,3409083.0
2013-10-01 18:00:00,38150132.0,0.46,0.1,0.36,13734048.0
2014-01-01 00:00:00,27951296.0,0.38,0.08,0.3,8385389.0
2014-04-02 06:00:00,27951296.0,-0.1,0.03,-0.13,-3633668.0
2014-07-02 12:00:00,10533353.0,-0.34,0.06,-0.4,-4213342.0
2014-10-01 18:00:00,18799841.0,-0.44,0.06,-0.5,-9399920.0
2015-01-01 00:00:00,18355366.0,-0.42,0.04,-0.46,-8443469.0
2015-04-02 06:00:00,4762269.0,-0.33,0.09,-0.42,-2000153.0
2015-07-02 12:00:00,4762269.0,-0.16,0.1,-0.26,-1238190.0
2015-10-01 18:00:00,4762269.0,0.02,0.13,-0.11,-523850.0
2016-01-01 00:00:00,4762269.0,0.18,0.13,0.05,238113.0
2016-04-01 12:00:00,4122008.0,0.3,0.11,0.19,783182.0
2016-07-02 00:00:00,24287149.0,0.38,0.13,0.25,6071787.0
2016-10-01 12:00:00,23036968.0,0.39,0.12,0.27,6219982.0
2017-01-01 00:00:00,23036968.0,0.06,0.08,-0.02,-460739.0
2017-04-02 06:00:00,23036968.0,-0.09,0.08,-0.17,-3916284.0
2017-07-02 12:00:00,23036968.0,-0.02,0.06,-0.08,-1842957.0
2017-10-01 18:00:00,23036968.0,-0.01,0.05,-0.06,-1382218.0
2018-01-01 00:00:00,23036968.0,0.06,0.05,0.01,230370.0
2018-04-02 06:00:00,23036968.0,0.1,0.02,0.08,1842957.0
2018-07-02 12:00:00,23036968.0,0.2,0.1,0.1,2303697.0
2018-10-01 18:00:00,23036968.0,0.19,0.08,0.11,2534066.0
2019-01-01 00:00:00,23036968.0,0.12,0.06,0.06,1382218.0
2019-04-02 13:30:00,23036968.0,0.11,0.12,-0.01,-230370.0
2019-07-02 21:00:00,23036968.0,0.12,0.07,0.05,1151848.0
2019-10-02 04:30:00,41821281.0,0.31,0.22,0.09,3763915.0
2020-01-01 12:00:00,41821281.0,0.07,0.03,0.04,1672851.0
2020-04-01 19:30:00,10016662.0,0.35,0.06,0.29,2904832.0
2020-07-02 03:00:00,35339119.0,0.56,0.13,0.43,15195822.0
2020-10-01 10:30:00,44187655.0,0.74,0.08,0.66,29163854.0
2020-12-31 18:00:00,22193249.0,-0.56,0.06,-0.62,-13759814.0
2021-04-02 01:30:00,31040062.0,-0.75,0.02,-0.77,-23900848.0
2021-07-02 09:00:00,5505024.0,-0.29,0.17,-0.46,-2532311.0
2021-10-01 16:30:00,572706.0,-0.31,0.09,-0.4,-229082.0
2022-01-01 00:00:00,3253339.0,-0.32,-0.12,-0.2,-650668.0
2022-04-02 07:30:00,3253339.0,-0.08,0.12,-0.2,-650668.0
2022-07-02 15:00:00,3253339.0,-0.15,0.06,-0.21,-683201.0
2022-10-01 22:30:00,3253339.0,-0.16,0.0,-0.16,-520534.0
2023-01-01 06:00:00,3253339.0,-0.16,-0.02,-0.14,-455467.0
2023-04-02 13:30:00,3253339.0,-0.04,-0.02,-0.02,-65067.0
2023-07-02 21:00:00,3253339.0,0.06,0.02,0.04,130134.0
2023-10-02 04:30:00,2520336.0,0.31,0.11,0.2,504067.0
2024-01-01 12:00:00,2520336.0,0.02,-0.04,0.06,151220.0
2024-04-01 19:30:00,9760669.0,0.47,0.04,0.43,4197088.0
2024-07-02 03:00:00,35603540.0,0.64,0.15,0.49,17445734.0
2024-10-01 10:30:00,21531445.0,0.43,0.07,0.36,7751320.0
2024-12-31 18:00:00,21531445.0,-0.05,-0.0,-0.05,-1076572.0
