mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,1243484,0.28,0.22,0.06,74609
2019-07-02 21:00:00,0,0.0,0.05,0.0,0
2019-10-02 04:30:00,0,0.0,0.19,0.0,0
2020-01-01 12:00:00,0,0.0,0.04,0.0,0
2020-04-01 19:30:00,0,0.0,0.14,0.0,0
2020-07-02 03:00:00,0,0.0,0.14,0.0,0
2020-10-01 10:30:00,0,0.0,0.13,0.0,0
2020-12-31 18:00:00,0,0.0,0.05,0.0,0
2021-04-02 01:30:00,0,0.0,0.05,0.0,0
2021-07-02 09:00:00,0,0.0,0.19,0.0,0
2021-10-01 16:30:00,0,0.0,0.08,0.0,0
2022-01-01 00:00:00,0,0.0,-0.01,0.0,0
2022-04-02 07:30:00,0,0.0,0.1,0.0,0
2022-07-02 15:00:00,129199865,0.61,0.15,0.46,59431938
2022-10-01 22:30:00,141588668,0.65,0.11,0.54,76457881
2023-01-01 06:00:00,29110776,0.34,0.03,0.31,9024341
2023-04-02 13:30:00,22737605,-0.33,0.1,-0.43,-9777170
2023-07-02 21:00:00,25657941,-0.37,0.11,-0.48,-12315812
2023-10-02 04:30:00,0,0.0,0.19,0.0,0
2024-01-01 12:00:00,10833073,-0.33,-0.0,-0.33,-3574914
2024-04-01 19:30:00,0,0.0,0.16,0.0,0
2024-07-02 03:00:00,20073252,0.3,0.25,0.05,1003663
2024-10-01 10:30:00,0,0.0,0.03,0.0,0
