mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,1807698,0.25,0.05,0.2,361540
2019-07-02 21:00:00,46875796,0.3,0.15,0.15,7031369
2019-10-02 04:30:00,0,0.0,-0.04,0.0,0
2020-01-01 12:00:00,11280863,-0.28,-0.13,-0.15,-1692129
2020-04-01 19:30:00,0,0.0,0.06,0.0,0
2020-07-02 03:00:00,0,0.0,-0.02,0.0,0
2020-10-01 10:30:00,0,0.0,0.02,0.0,0
2020-12-31 18:00:00,0,0.0,0.0,0.0,0
2021-04-02 01:30:00,0,0.0,0.05,0.0,0
2021-07-02 09:00:00,28171982,0.31,0.04,0.27,7606435
2021-10-01 16:30:00,74176520,0.44,0.08,0.36,26703547
2022-01-01 00:00:00,116594905,0.7,0.06,0.64,74620739
2022-04-02 07:30:00,708128,-0.28,0.01,-0.29,-205357
2022-07-02 15:00:00,59418745,-0.42,-0.0,-0.42,-24955873
2022-10-01 22:30:00,1766853,-0.28,-0.03,-0.25,-441713
2023-01-01 06:00:00,40159740,-0.33,-0.09,-0.24,-9638338
2023-04-02 13:30:00,0,0.0,-0.01,0.0,0
2023-07-02 21:00:00,0,0.0,0.05,0.0,0
2023-10-02 04:30:00,0,0.0,0.03,0.0,0
2024-01-01 12:00:00,0,0.0,-0.01,0.0,0
2024-04-01 19:30:00,0,0.0,0.01,0.0,0
2024-07-02 03:00:00,0,0.0,0.03,0.0,0
2024-10-01 10:30:00,256643,-0.07,-0.02,-0.05,-12832
2024-12-31 18:00:00,0,0.0,-0.03,0.0,0
