mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,0,0.0,-0.05,0.0,0
2011-01-01 00:00:00,0,0.0,-0.03,0.0,0
2011-04-02 07:30:00,0,0.0,0.04,0.0,0
2011-07-02 15:00:00,0,0.0,0.05,0.0,0
2011-10-01 22:30:00,0,0.0,0.08,0.0,0
2012-01-01 00:00:00,0,0.0,0.06,0.0,0
2012-04-01 07:30:00,0,0.0,0.07,0.0,0
2012-07-01 15:00:00,0,0.0,0.03,0.0,0
2012-09-30 22:30:00,6703897,0.25,0.03,0.22,1474857
2013-01-01 00:00:00,31928722,0.36,0.03,0.33,10536478
2013-04-02 07:30:00,56292743,0.54,0.04,0.5,28146372
2013-07-02 15:00:00,64248261,0.57,0.07,0.5,32124130
2013-10-01 22:30:00,51317499,0.46,0.03,0.43,22066525
2014-01-01 00:00:00,36166854,0.32,0.03,0.29,10488388
2014-04-02 07:30:00,0,0.0,0.03,0.0,0
2014-07-02 15:00:00,0,0.0,-0.0,0.0,0
2014-10-01 22:30:00,5295694,-0.22,-0.02,-0.2,-1059139
2015-01-01 00:00:00,0,0.0,0.03,0.0,0
2015-04-02 07:30:00,0,0.0,0.04,0.0,0
2015-07-02 15:00:00,0,0.0,0.06,0.0,0
2015-10-01 22:30:00,347778,-0.21,0.05,-0.26,-90422
2016-01-01 00:00:00,2263423,0.21,0.09,0.12,271611
2016-04-01 07:30:00,9474541,0.23,0.1,0.13,1231690
2016-07-01 15:00:00,0,0.0,0.05,0.0,0
2016-09-30 22:30:00,0,0.0,0.02,0.0,0
2017-01-01 00:00:00,11488980,-0.26,0.01,-0.27,-3102025
2017-04-02 07:30:00,17946193,-0.29,0.01,-0.3,-5383858
2017-07-02 15:00:00,8670678,-0.23,0.01,-0.24,-2080963
2017-10-01 22:30:00,2820124,-0.22,0.02,-0.24,-676830
2018-01-01 00:00:00,3566243,-0.23,0.04,-0.27,-962886
2018-04-02 07:30:00,0,0.0,0.06,0.0,0
2018-07-02 15:00:00,0,0.0,0.04,0.0,0
2018-10-01 22:30:00,0,0.0,0.02,0.0,0
2019-01-01 00:00:00,0,0.0,0.01,0.0,0
2019-04-02 13:30:00,0,0.0,0.11,0.0,0
2019-07-02 21:00:00,0,0.0,0.0,0.0,0
2019-10-02 04:30:00,0,0.0,0.09,0.0,0
2020-01-01 12:00:00,0,0.0,-0.04,0.0,0
2020-04-01 19:30:00,0,0.0,0.11,0.0,0
2020-07-02 03:00:00,0,0.0,0.08,0.0,0
2020-10-01 10:30:00,0,0.0,0.02,0.0,0
2020-12-31 18:00:00,0,0.0,-0.05,0.0,0
2021-04-02 01:30:00,0,0.0,0.03,0.0,0
2021-07-02 09:00:00,0,0.0,0.07,0.0,0
2021-10-01 16:30:00,0,0.0,-0.0,0.0,0
2022-01-01 00:00:00,0,0.0,-0.06,0.0,0
2022-04-02 07:30:00,0,0.0,0.02,0.0,0
2022-07-02 15:00:00,0,0.0,0.05,0.0,0
2022-10-01 22:30:00,0,0.0,0.0,0.0,0
2023-01-01 06:00:00,0,0.0,-0.03,0.0,0
2023-04-02 13:30:00,12827524,0.29,0.05,0.24,3078606
2023-07-02 21:00:00,54519578,0.93,0.01,0.92,50158012
2023-10-02 04:30:00,65495049,0.64,0.1,0.54,35367326
2024-01-01 12:00:00,1762948,-0.25,-0.07,-0.18,-317331
2024-04-01 19:30:00,17236146,-0.29,0.09,-0.38,-6549735
2024-07-02 03:00:00,25998995,-0.4,0.12,-0.52,-13519477
2024-10-01 10:30:00,31389922,-0.37,0.02,-0.39,-12242070
2024-12-31 18:00:00,0,0.0,0.02,0.0,0
