mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,0,0.0,0.03,0.0,0
2011-01-01 00:00:00,0,0.0,0.04,0.0,0
2011-04-02 07:30:00,0,0.0,0.02,0.0,0
2011-07-02 15:00:00,0,0.0,-0.02,0.0,0
2011-10-01 22:30:00,0,0.0,-0.06,0.0,0
2012-01-01 00:00:00,0,0.0,-0.06,0.0,0
2012-04-01 07:30:00,0,0.0,-0.06,0.0,0
2012-07-01 15:00:00,0,0.0,-0.08,0.0,0
2012-09-30 22:30:00,0,0.0,-0.12,0.0,0
2013-01-01 00:00:00,0,0.0,-0.15,0.0,0
2013-04-02 07:30:00,0,0.0,-0.17,0.0,0
2013-07-02 15:00:00,0,0.0,-0.18,0.0,0
2013-10-01 22:30:00,0,0.0,-0.19,0.0,0
2014-01-01 00:00:00,0,0.0,-0.18,0.0,0
2014-04-02 07:30:00,0,0.0,-0.12,0.0,0
2014-07-02 15:00:00,0,0.0,-0.08,0.0,0
2014-10-01 22:30:00,0,0.0,-0.07,0.0,0
2015-01-01 00:00:00,0,0.0,-0.13,0.0,0
2015-04-02 07:30:00,0,0.0,-0.17,0.0,0
2015-07-02 15:00:00,0,0.0,-0.18,0.0,0
2015-10-01 22:30:00,0,0.0,-0.2,0.0,0
2016-01-01 00:00:00,0,0.0,-0.18,0.0,0
2016-04-01 07:30:00,0,0.0,-0.04,0.0,0
2016-07-01 15:00:00,0,0.0,-0.03,0.0,0
2016-09-30 22:30:00,0,0.0,-0.1,0.0,0
2017-01-01 00:00:00,12793041,-0.63,-0.17,-0.46,-5884799
2017-04-02 07:30:00,42279342,-0.84,-0.29,-0.55,-23253638
2017-07-02 15:00:00,55891484,-0.94,-0.38,-0.56,-31299231
2017-10-01 22:30:00,34550163,-0.74,-0.3,-0.44,-15202072
2018-01-01 00:00:00,517846,-0.58,-0.25,-0.33,-170889
2018-04-02 07:30:00,0,0.0,-0.2,0.0,0
2018-07-02 15:00:00,0,0.0,-0.19,0.0,0
2018-10-01 22:30:00,0,0.0,-0.2,0.0,0
2019-01-01 00:00:00,0,0.0,-0.18,0.0,0
2019-04-02 13:30:00,0,0.0,-0.07,0.0,0
2019-07-02 21:00:00,4478925,0.61,0.22,0.39,1746781
2019-10-02 04:30:00,26122542,0.68,0.32,0.36,9404115
2020-01-01 12:00:00,0,0.0,-0.44,0.0,0
2020-04-01 19:30:00,0,0.0,-0.36,0.0,0
2020-07-02 03:00:00,30158633,0.66,0.42,0.24,7238072
2020-10-01 10:30:00,0,0.0,-0.16,0.0,0
2020-12-31 18:00:00,0,0.0,-0.32,0.0,0
2021-04-02 01:30:00,0,0.0,-0.31,0.0,0
2021-07-02 09:00:00,0,0.0,-0.07,0.0,0
2021-10-01 16:30:00,0,0.0,-0.17,0.0,0
2022-01-01 00:00:00,0,0.0,-0.22,0.0,0
2022-04-02 07:30:00,0,0.0,-0.14,0.0,0
2022-07-02 15:00:00,0,0.0,-0.07,0.0,0
2022-10-01 22:30:00,0,0.0,0.07,0.0,0
2023-01-01 06:00:00,0,0.0,-0.35,0.0,0
2023-04-02 13:30:00,0,0.0,-0.37,0.0,0
2023-07-02 21:00:00,0,0.0,-0.21,0.0,0
2023-10-02 04:30:00,0,0.0,-0.08,0.0,0
2024-01-01 12:00:00,0,0.0,-0.26,0.0,0
2024-04-01 19:30:00,0,0.0,-0.41,0.0,0
2024-07-02 03:00:00,0,0.0,0.21,0.0,0
2024-10-01 10:30:00,0,0.0,-0.3,0.0,0
