mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.07,,
2019-07-02 21:00:00,17656026.0,0.28,0.11,0.17,3001524.0
2019-10-02 04:30:00,35620930.0,0.26,0.04,0.22,7836604.0
2020-01-01 12:00:00,44424563.0,-0.27,-0.1,-0.17,-7552176.0
2020-04-01 19:30:00,495112.0,-0.22,-0.01,-0.21,-103974.0
2020-07-02 03:00:00,,,-0.0,,
2020-10-01 10:30:00,1945592.0,0.24,0.07,0.17,330751.0
2020-12-31 18:00:00,,,0.02,,
2021-04-02 01:30:00,,,-0.03,,
2021-07-02 09:00:00,,,0.04,,
2021-10-01 16:30:00,,,0.01,,
2022-01-01 00:00:00,9351414.0,-0.25,-0.06,-0.19,-1776769.0
2022-04-02 07:30:00,13496483.0,0.25,0.08,0.17,2294402.0
2022-07-02 15:00:00,4764530.0,0.25,0.04,0.21,1000551.0
2022-10-01 22:30:00,1235762.0,-0.23,-0.03,-0.2,-247152.0
2023-01-01 06:00:00,,,-0.05,,
2023-04-02 13:30:00,,,-0.01,,
2023-07-02 21:00:00,958051.0,0.25,0.09,0.16,153288.0
2023-10-02 04:30:00,2348549.0,0.23,0.09,0.14,328797.0
2024-01-01 12:00:00,,,-0.02,,
2024-04-01 19:30:00,,,0.04,,
2024-07-02 03:00:00,51371358.0,0.24,0.08,0.16,8219418.0
2024-10-01 10:30:00,28076566.0,0.2,0.12,0.08,2246125.0
2024-12-31 18:00:00,,,0.01,,
